UF;nom_mun;Ano;transferencia;VL_CONSOLIDADO;cod_ibge;Código SIAFI
MG;Santo Antônio do Aventureiro;2025;AJUSTE FUNDEB - ICME;-85,18;3160009;5199
MG;Santo Antônio do Aventureiro;2025;AJUSTE FUNDEB - IPIE;-0,8;3160009;5199
MG;Santo Antônio do Aventureiro;2025;AJUSTE FUNDEB - IPVA;-13,06;3160009;5199
MG;Santo Antônio do Aventureiro;2025;AJUSTE FUNDEB - ITCMD;-2,25;3160009;5199
MG;Santo Antônio do Aventureiro;2025;AJUSTE FUNDEB - ITR;-0,28;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - FPE;211886,13;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - FPM;652758,9;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - FUNDEB - FTI;89175,88;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - ICMS;2066859,88;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - IPI-EXP;26345,35;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - IPVA;300555,3;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - ITCMD;52005,64;3160009;5199
MG;Santo Antônio do Aventureiro;2025;FUNDEB - ITR;7469,6;3160009;5199
MG;Santo Antônio do Grama;2025;AJUSTE FUNDEB - FPE;-10,98;3160108;5201
MG;Santo Antônio do Grama;2025;AJUSTE FUNDEB - FPM;-32,95;3160108;5201
MG;Santo Antônio do Grama;2025;AJUSTE FUNDEB - ICME;-107,4;3160108;5201
MG;Santo Antônio do Grama;2025;AJUSTE FUNDEB - IPIE;-1,03;3160108;5201
MG;Santo Antônio do Grama;2025;AJUSTE FUNDEB - IPVA;-16,43;3160108;5201
MG;Santo Antônio do Grama;2025;AJUSTE FUNDEB - ITCMD;-2,77;3160108;5201
MG;Santo Antônio do Grama;2025;AJUSTE FUNDEB - ITR;-0,37;3160108;5201
MG;Santo Antônio do Grama;2025;FUNDEB - FPE;270069,09;3160108;5201
MG;Santo Antônio do Grama;2025;FUNDEB - FPM;832003,53;3160108;5201
MG;Santo Antônio do Grama;2025;FUNDEB - ICMS;2633147,2;3160108;5201
MG;Santo Antônio do Grama;2025;FUNDEB - IPI-EXP;33579,64;3160108;5201
MG;Santo Antônio do Grama;2025;FUNDEB - IPVA;383077,6;3160108;5201
MG;Santo Antônio do Grama;2025;FUNDEB - ITCMD;66268,25;3160108;5201
MG;Santo Antônio do Grama;2025;FUNDEB - ITR;9516,42;3160108;5201
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-2316,51;3160207;5203
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - FPE;-7,68;3160207;5203
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - FPM;-23,07;3160207;5203
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - ICME;-75,08;3160207;5203
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - IPIE;-0,74;3160207;5203
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - IPVA;-11,48;3160207;5203
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - ITCMD;-1,93;3160207;5203
MG;Santo Antônio do Itambé;2025;AJUSTE FUNDEB - ITR;-0,26;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - COUN VAAR;7820,11;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - FPE;169555,47;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - FPM;522350,47;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - ICMS;1656741,71;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - IPI-EXP;21082,08;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - IPVA;240540,04;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - ITCMD;41677,49;3160207;5203
MG;Santo Antônio do Itambé;2025;FUNDEB - ITR;5991,93;3160207;5203
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-33152,89;3160306;5205
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - FPE;-24,37;3160306;5205
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - FPM;-73,26;3160306;5205
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - ICME;-237,94;3160306;5205
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - IPIE;-2,23;3160306;5205
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - IPVA;-36,78;3160306;5205
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - ITCMD;-6,14;3160306;5205
MG;Santo Antônio do Jacinto;2025;AJUSTE FUNDEB - ITR;-0,78;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - COUN VAAR;494092,96;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - FPE;555480,19;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - FPM;1711271,22;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - FUNDEB - FTI;208906,4;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - ICMS;5431639,07;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - IPI-EXP;69066,87;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - IPVA;788011,89;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - ITCMD;136496,47;3160306;5205
MG;Santo Antônio do Jacinto;2025;FUNDEB - ITR;19619,9;3160306;5205
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-40684,49;3160405;5207
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - FPE;-54,26;3160405;5207
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - FPM;-162,88;3160405;5207
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - ICME;-530,16;3160405;5207
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - IPIE;-5,14;3160405;5207
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - IPVA;-81,54;3160405;5207
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - ITCMD;-13,67;3160405;5207
MG;Santo Antônio do Monte;2025;AJUSTE FUNDEB - ITR;-1,77;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - COUN VAAR;650907,71;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - FPE;1365163,86;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - FPM;4205668,75;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - FUNDEB - FTI;379959,13;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - ICMS;13303657,1;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - IPI-EXP;169740,75;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - IPVA;1936366,21;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - ITCMD;334891,83;3160405;5207
MG;Santo Antônio do Monte;2025;FUNDEB - ITR;48083,85;3160405;5207
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-29485,11;3160454;708
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - FPE;-22,47;3160454;708
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - FPM;-67,4;3160454;708
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - ICME;-219,1;3160454;708
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - IPIE;-2,09;3160454;708
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - IPVA;-33,56;3160454;708
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - ITCMD;-5,7;3160454;708
MG;Santo Antônio do Retiro;2025;AJUSTE FUNDEB - ITR;-0,73;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - COUN VAAR;440340,91;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - COUN VAAT;267363,31;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - FPE;531935,98;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - FPM;1638738,39;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - FUNDEB - FTI;161929,34;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - ICMS;5195295,1;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - IPI-EXP;66139,47;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - IPVA;754556,69;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - ITCMD;130597,66;3160454;708
MG;Santo Antônio do Retiro;2025;FUNDEB - ITR;18761,37;3160454;708
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-5082,97;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - FPE;-3,56;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - FPM;-10,71;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - ICME;-34,87;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - IPIE;-0,31;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - IPVA;-5,39;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - ITCMD;-0,91;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;AJUSTE FUNDEB - ITR;-0,11;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - COUN VAAR;75582,88;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - FPE;79992,35;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - FPM;246432,96;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - ICMS;782310,58;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - IPI-EXP;9946;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - IPVA;113466,7;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - ITCMD;19632,39;3160504;5209
MG;Santo Antônio do Rio Abaixo;2025;FUNDEB - ITR;2819,68;3160504;5209
MG;Santo Hipólito;2025;AJUSTE FUNDEB - FPE;-5,32;3160603;5211
MG;Santo Hipólito;2025;AJUSTE FUNDEB - FPM;-16,02;3160603;5211
MG;Santo Hipólito;2025;AJUSTE FUNDEB - ICME;-52,29;3160603;5211
MG;Santo Hipólito;2025;AJUSTE FUNDEB - IPIE;-0,51;3160603;5211
MG;Santo Hipólito;2025;AJUSTE FUNDEB - IPVA;-8,06;3160603;5211
MG;Santo Hipólito;2025;AJUSTE FUNDEB - ITCMD;-1,35;3160603;5211
MG;Santo Hipólito;2025;AJUSTE FUNDEB - ITR;-0,18;3160603;5211
MG;Santo Hipólito;2025;FUNDEB - FPE;94131,83;3160603;5211
MG;Santo Hipólito;2025;FUNDEB - FPM;289992,52;3160603;5211
MG;Santo Hipólito;2025;FUNDEB - ICMS;923096,65;3160603;5211
MG;Santo Hipólito;2025;FUNDEB - IPI-EXP;11704,1;3160603;5211
MG;Santo Hipólito;2025;FUNDEB - IPVA;133586,06;3160603;5211
MG;Santo Hipólito;2025;FUNDEB - ITCMD;23232,31;3160603;5211
MG;Santo Hipólito;2025;FUNDEB - ITR;3348,93;3160603;5211
MG;Santos Dumont;2025;AJUSTE FUNDEB - FPE;-71,01;3160702;5213
MG;Santos Dumont;2025;AJUSTE FUNDEB - FPM;-213,05;3160702;5213
MG;Santos Dumont;2025;AJUSTE FUNDEB - ICME;-693,28;3160702;5213
MG;Santos Dumont;2025;AJUSTE FUNDEB - IPIE;-6,63;3160702;5213
MG;Santos Dumont;2025;AJUSTE FUNDEB - IPVA;-106,67;3160702;5213
MG;Santos Dumont;2025;AJUSTE FUNDEB - ITCMD;-17,98;3160702;5213
MG;Santos Dumont;2025;AJUSTE FUNDEB - ITR;-2,36;3160702;5213
MG;Santos Dumont;2025;FUNDEB - FPE;1831635,62;3160702;5213
MG;Santos Dumont;2025;FUNDEB - FPM;5642731,06;3160702;5213
MG;Santos Dumont;2025;FUNDEB - FUNDEB - FTI;329441,6;3160702;5213
MG;Santos Dumont;2025;FUNDEB - ICMS;17867872,27;3160702;5213
MG;Santos Dumont;2025;FUNDEB - IPI-EXP;227740,57;3160702;5213
MG;Santos Dumont;2025;FUNDEB - IPVA;2598161,42;3160702;5213
MG;Santos Dumont;2025;FUNDEB - ITCMD;449623,68;3160702;5213
MG;Santos Dumont;2025;FUNDEB - ITR;64585,46;3160702;5213
MG;São Bento Abade;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;24123,83;3160801;5215
MG;São Bento Abade;2025;AJUSTE FUNDEB - FPE;-13,26;3160801;5215
MG;São Bento Abade;2025;AJUSTE FUNDEB - FPM;-39,6;3160801;5215
MG;São Bento Abade;2025;AJUSTE FUNDEB - ICME;-129,05;3160801;5215
MG;São Bento Abade;2025;AJUSTE FUNDEB - IPIE;-1,28;3160801;5215
MG;São Bento Abade;2025;AJUSTE FUNDEB - IPVA;-19,81;3160801;5215
MG;São Bento Abade;2025;AJUSTE FUNDEB - ITCMD;-3,36;3160801;5215
MG;São Bento Abade;2025;AJUSTE FUNDEB - ITR;-0,45;3160801;5215
MG;São Bento Abade;2025;FUNDEB - COUN VAAT;316616,6;3160801;5215
MG;São Bento Abade;2025;FUNDEB - FPE;351549,71;3160801;5215
MG;São Bento Abade;2025;FUNDEB - FPM;1083021,28;3160801;5215
MG;São Bento Abade;2025;FUNDEB - ICMS;3426411,92;3160801;5215
MG;São Bento Abade;2025;FUNDEB - IPI-EXP;43710,75;3160801;5215
MG;São Bento Abade;2025;FUNDEB - IPVA;498662,13;3160801;5215
MG;São Bento Abade;2025;FUNDEB - ITCMD;86279,63;3160801;5215
MG;São Bento Abade;2025;FUNDEB - ITR;12391,84;3160801;5215
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-4633,02;3160900;5217
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - FPE;-14,83;3160900;5217
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - FPM;-44,55;3160900;5217
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - ICME;-144,97;3160900;5217
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - IPIE;-1,43;3160900;5217
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - IPVA;-22,21;3160900;5217
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - ITCMD;-3,8;3160900;5217
MG;São Brás do Suaçuí;2025;AJUSTE FUNDEB - ITR;-0,48;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - COUN VAAR;15704,94;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - FPE;325896,15;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - FPM;1003990,16;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - FUNDEB - FTI;125008,91;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - ICMS;3181934,33;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - IPI-EXP;40521,03;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - IPVA;462291,36;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - ITCMD;80020,96;3160900;5217
MG;São Brás do Suaçuí;2025;FUNDEB - ITR;11496,5;3160900;5217
MG;São Domingos das Dores;2025;AJUSTE FUNDEB - FPE;-20,27;3160959;710
MG;São Domingos das Dores;2025;AJUSTE FUNDEB - FPM;-60,62;3160959;710
MG;São Domingos das Dores;2025;AJUSTE FUNDEB - ICME;-197,33;3160959;710
MG;São Domingos das Dores;2025;AJUSTE FUNDEB - IPIE;-1,9;3160959;710
MG;São Domingos das Dores;2025;AJUSTE FUNDEB - IPVA;-30,2;3160959;710
MG;São Domingos das Dores;2025;AJUSTE FUNDEB - ITCMD;-5,13;3160959;710
MG;São Domingos das Dores;2025;AJUSTE FUNDEB - ITR;-0,65;3160959;710
MG;São Domingos das Dores;2025;FUNDEB - FPE;452339,33;3160959;710
MG;São Domingos das Dores;2025;FUNDEB - FPM;1393524,38;3160959;710
MG;São Domingos das Dores;2025;FUNDEB - ICMS;4417267,35;3160959;710
MG;São Domingos das Dores;2025;FUNDEB - IPI-EXP;56242,65;3160959;710
MG;São Domingos das Dores;2025;FUNDEB - IPVA;641641,16;3160959;710
MG;São Domingos das Dores;2025;FUNDEB - ITCMD;111041,37;3160959;710
MG;São Domingos das Dores;2025;FUNDEB - ITR;15950,59;3160959;710
MG;São Domingos do Prata;2025;AJUSTE FUNDEB - FPE;-30,78;3161007;5219
MG;São Domingos do Prata;2025;AJUSTE FUNDEB - FPM;-92,44;3161007;5219
MG;São Domingos do Prata;2025;AJUSTE FUNDEB - ICME;-300,47;3161007;5219
MG;São Domingos do Prata;2025;AJUSTE FUNDEB - IPIE;-2,83;3161007;5219
MG;São Domingos do Prata;2025;AJUSTE FUNDEB - IPVA;-46,31;3161007;5219
MG;São Domingos do Prata;2025;AJUSTE FUNDEB - ITCMD;-7,79;3161007;5219
MG;São Domingos do Prata;2025;AJUSTE FUNDEB - ITR;-1,01;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - COUN VAAT;563887,46;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - FPE;795910,1;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - FPM;2451965,17;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - FUNDEB - FTI;213466,01;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - ICMS;7750763,44;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - IPI-EXP;98961,29;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - IPVA;1129006,64;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - ITCMD;195406,39;3161007;5219
MG;São Domingos do Prata;2025;FUNDEB - ITR;28071,56;3161007;5219
MG;São Félix de Minas;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-12646,92;3161056;712
MG;São Félix de Minas;2025;AJUSTE FUNDEB - FPE;-7,93;3161056;712
MG;São Félix de Minas;2025;AJUSTE FUNDEB - FPM;-23,94;3161056;712
MG;São Félix de Minas;2025;AJUSTE FUNDEB - ICME;-77,83;3161056;712
MG;São Félix de Minas;2025;AJUSTE FUNDEB - IPIE;-0,73;3161056;712
MG;São Félix de Minas;2025;AJUSTE FUNDEB - IPVA;-11,85;3161056;712
MG;São Félix de Minas;2025;AJUSTE FUNDEB - ITCMD;-2,04;3161056;712
MG;São Félix de Minas;2025;AJUSTE FUNDEB - ITR;-0,27;3161056;712
MG;São Félix de Minas;2025;FUNDEB - COUN VAAR;188171,73;3161056;712
MG;São Félix de Minas;2025;FUNDEB - FPE;197794,83;3161056;712
MG;São Félix de Minas;2025;FUNDEB - FPM;609347,71;3161056;712
MG;São Félix de Minas;2025;FUNDEB - FUNDEB - FTI;41551,46;3161056;712
MG;São Félix de Minas;2025;FUNDEB - ICMS;1933464,19;3161056;712
MG;São Félix de Minas;2025;FUNDEB - IPI-EXP;24593,27;3161056;712
MG;São Félix de Minas;2025;FUNDEB - IPVA;280605,6;3161056;712
MG;São Félix de Minas;2025;FUNDEB - ITCMD;48626,53;3161056;712
MG;São Félix de Minas;2025;FUNDEB - ITR;6991,71;3161056;712
MG;São Francisco;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;190092,26;3161106;5221
MG;São Francisco;2025;AJUSTE FUNDEB - FPE;-106,63;3161106;5221
MG;São Francisco;2025;AJUSTE FUNDEB - FPM;-319,78;3161106;5221
MG;São Francisco;2025;AJUSTE FUNDEB - ICME;-1040,88;3161106;5221
MG;São Francisco;2025;AJUSTE FUNDEB - IPIE;-9,92;3161106;5221
MG;São Francisco;2025;AJUSTE FUNDEB - IPVA;-159,93;3161106;5221
MG;São Francisco;2025;AJUSTE FUNDEB - ITCMD;-26,97;3161106;5221
MG;São Francisco;2025;AJUSTE FUNDEB - ITR;-3,5;3161106;5221
MG;São Francisco;2025;FUNDEB - COUN VAAT;4490340,1;3161106;5221
MG;São Francisco;2025;FUNDEB - FPE;2726205,73;3161106;5221
MG;São Francisco;2025;FUNDEB - FPM;8398638,74;3161106;5221
MG;São Francisco;2025;FUNDEB - ICMS;26604472,62;3161106;5221
MG;São Francisco;2025;FUNDEB - IPI-EXP;338968,96;3161106;5221
MG;São Francisco;2025;FUNDEB - IPVA;3867152,24;3161106;5221
MG;São Francisco;2025;FUNDEB - ITCMD;669322,86;3161106;5221
MG;São Francisco;2025;FUNDEB - ITR;96153,47;3161106;5221
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-1700,37;3161205;5223
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - FPE;-14,02;3161205;5223
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - FPM;-42,16;3161205;5223
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - ICME;-137,3;3161205;5223
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - IPIE;-1,28;3161205;5223
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - IPVA;-21,1;3161205;5223
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - ITCMD;-3,62;3161205;5223
MG;São Francisco de Paula;2025;AJUSTE FUNDEB - ITR;-0,46;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - COUN VAAR;10514,27;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - COUN VAAT;420658,36;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - FPE;380337,18;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - FPM;1171707,18;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - ICMS;3709517,53;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - IPI-EXP;47290,07;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - IPVA;539411,46;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - ITCMD;93169,74;3161205;5223
MG;São Francisco de Paula;2025;FUNDEB - ITR;13364,93;3161205;5223
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-17404,35;3161304;5225
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - FPE;-20,8;3161304;5225
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - FPM;-62,45;3161304;5225
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - ICME;-203,29;3161304;5225
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - IPIE;-1,93;3161304;5225
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - IPVA;-31,38;3161304;5225
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - ITCMD;-5,25;3161304;5225
MG;São Francisco de Sales;2025;AJUSTE FUNDEB - ITR;-0,7;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - COUN VAAR;242170,98;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - FPE;487542,88;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - FPM;1501976,36;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - ICMS;4757032,92;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - IPI-EXP;60619,74;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - IPVA;691636,52;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - ITCMD;119805,48;3161304;5225
MG;São Francisco de Sales;2025;FUNDEB - ITR;17221,05;3161304;5225
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-15264,65;3161403;5227
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - FPE;-10,24;3161403;5227
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - FPM;-30,66;3161403;5227
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - ICME;-99,94;3161403;5227
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - IPIE;-0,96;3161403;5227
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - IPVA;-15,23;3161403;5227
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - ITCMD;-2,52;3161403;5227
MG;São Francisco do Glória;2025;AJUSTE FUNDEB - ITR;-0,34;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - COUN VAAR;227101,47;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - FPE;262046,57;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - FPM;807288,38;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - FUNDEB - FTI;145470,11;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - ICMS;2556092,09;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - IPI-EXP;32582,15;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - IPVA;371693,53;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - ITCMD;64290,14;3161403;5227
MG;São Francisco do Glória;2025;FUNDEB - ITR;9231,42;3161403;5227
MG;São Geraldo;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-7238,11;3161502;5229
MG;São Geraldo;2025;AJUSTE FUNDEB - FPE;-16,47;3161502;5229
MG;São Geraldo;2025;AJUSTE FUNDEB - FPM;-49,27;3161502;5229
MG;São Geraldo;2025;AJUSTE FUNDEB - ICME;-160,56;3161502;5229
MG;São Geraldo;2025;AJUSTE FUNDEB - IPIE;-1,5;3161502;5229
MG;São Geraldo;2025;AJUSTE FUNDEB - IPVA;-24,66;3161502;5229
MG;São Geraldo;2025;AJUSTE FUNDEB - ITCMD;-4,18;3161502;5229
MG;São Geraldo;2025;AJUSTE FUNDEB - ITR;-0,49;3161502;5229
MG;São Geraldo;2025;FUNDEB - COUN VAAR;30490,36;3161502;5229
MG;São Geraldo;2025;FUNDEB - FPE;415897,8;3161502;5229
MG;São Geraldo;2025;FUNDEB - FPM;1281258,89;3161502;5229
MG;São Geraldo;2025;FUNDEB - ICMS;4052136,53;3161502;5229
MG;São Geraldo;2025;FUNDEB - IPI-EXP;51711,57;3161502;5229
MG;São Geraldo;2025;FUNDEB - IPVA;589966,54;3161502;5229
MG;São Geraldo;2025;FUNDEB - ITCMD;102131,73;3161502;5229
MG;São Geraldo;2025;FUNDEB - ITR;14674,15;3161502;5229
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-10408,66;3161601;5231
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - FPE;-7,09;3161601;5231
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - FPM;-21,4;3161601;5231
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - ICME;-69,68;3161601;5231
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - IPIE;-0,63;3161601;5231
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - IPVA;-10,65;3161601;5231
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - ITCMD;-1,81;3161601;5231
MG;São Geraldo da Piedade;2025;AJUSTE FUNDEB - ITR;-0,25;3161601;5231
MG;São Geraldo da Piedade;2025;FUNDEB - COUN VAAR;146096,91;3161601;5231
MG;São Geraldo da Piedade;2025;FUNDEB - FPE;179305,33;3161601;5231
MG;São Geraldo da Piedade;2025;FUNDEB - FPM;552387,13;3161601;5231
